id,name,legacy_firestore_id,quantity,cost_price,unit_price
093fb57d-9a5e-44cb-9c40-443aae210f9d,X White Halfcast Oil,sywsYQj3TwGy6A2024uz,12.00,0.00,6000.00
6c303035-c62f-45c5-a92f-3999b1fc2513,Miracle Derm,tGpxbBXGBMdlD5zI2DLD,0.00,0.00,2500.00
cb96caea-921a-4f14-9d2b-56398ec5494d,zaron face wash,tN2IF6qwFXxDCao8xFNP,1.00,12000.00,0.00
31b1c83d-43fe-462d-9d06-7b3df8de983d,maahir ,tSQhLdQGyKHBeH8XcTdA,1.00,0.00,40000.00
2a1304a7-a040-48e7-b409-b3633a3f2a9b,Estelin Face Wash,tYABsSyw1PBbx3729nMJ,3.00,4000.00,7000.00
523d445b-3807-4064-89f6-0932293f4d59,Paris Glow,tblNjEG8v1nQadqREG9w,6.00,0.00,9000.00
b84b982d-a126-4bc2-8eeb-b94c89aad68a,Clear Nature 3x Body lotion nd milk,u7riLdHm6oHGaNbvRRcb,3.00,0.00,20000.00
808666a8-de0e-4eab-acd2-d8b581f1097e,Advanced Snail 96 Essential,tSyAkCmGsOady9gD3uc1,8.00,12000.00,17000.00
e41609bb-b6d9-41d9-81b6-39efb927c56d,active balance,uD1Ul6jwksPZbQ2kyjyg,4.00,6250.00,0.00
81b2bc83-05fb-4b07-90c9-c421eb0bcb4e,Hayaati Black,uG2DXQkc72ZF3gVcORl2,0.00,0.00,22000.00
7c1eff0b-8aa5-4d34-ae1d-a7b7c5a267ad,Ms Beauty,uI6rrkWcRgttGNjLzH49,0.00,1500.00,0.00
dd250291-5350-4e04-9e5e-d9409a788362,Gluta c soap,tgv2GeXz0Uhbym1oLK19,26.00,1700.00,3000.00
16a5f0bb-9ab8-430d-b01e-193f4b750c95,5d Gluta Serum,uvcKFWtuSXpjdDUKzsXN,1.00,0.00,10000.00
957d902b-13aa-47f6-86a7-318cd0381e48,Zapzyt,v8d3SJF8Pvla0bFippWv,3.00,10000.00,0.00
8b00a0b9-62e3-4a52-8615-91ebbc47c41c,sos lotion ,vStm9rt9xkyduI6tyoHF,0.00,0.00,7000.00
9d5eff57-f201-407e-8ca3-16aa9e60c840,Tea Tree Facial Wipes,vkTWKrbiHwQgXlkwyWOs,0.00,1000.00,0.00
7bf624ba-f573-49ed-8e04-57c2163dabf9,Britain Half Cast Oil,w9joI87zosXwM6eUJZfy,0.00,0.00,8500.00
5e4a805b-23fd-4f23-a449-a0af151f6a32,Nature Care Supplement,wTfaDvszlUMGHXYmhEm3,0.00,0.00,8000.00
2bb2cc04-2659-4828-b4ed-0bd77a51f76b,Dove Lotion,wUSnvmVAL4cPgpFDHFYe,9.00,5666.00,0.00
65c822c3-379b-47ac-969f-cd5e4ca3cd03,Cetaphil Cup Cream,wVwpsg0x66WYmX7qHg7j,0.00,0.00,28000.00
c4ff786e-3dc4-4cdb-bb9a-49e5c2488255,Face Facts Moisturising Lotion,wYi4f1YJoatcXISAthh0,5.00,0.00,9000.00
e622a10e-777b-44d8-a93b-4ad9e9d59ffb,Fair And White F & W body wash,yreEKP80KeO1uJr3DAdl,2.00,9000.00,0.00
1fef8b1f-0055-478e-8656-de3fde95d07c,Mascolino perfume,wzT0e8xRGr3uKjbDrkKX,3.00,5000.00,0.00
363fa23b-521e-4db6-bfb5-01cf7cba799b,Eucerin sunscreen,wbAPYggKvznhUKnfD3Yz,3.00,13000.00,18000.00
99af7174-3b91-4d3b-bc22-ebd086cb3a94,Skin Whitening Supplement,x2f4WxNeNTAvZsKgIH5w,0.00,0.00,8000.00
2c6fe23a-808e-4a2c-bc0c-7ad2e6f087cd,Sadoer 5 Heavy Vitamin C 100g,x4NudS2iWTJuQ43bQ61K,10.00,0.00,7000.00
9a9b7c4d-2180-432e-83fd-8adf0c3a4b9e,super evening prime rose,xGZcloijWKSQMfPq4Y1e,0.00,0.00,10000.00
78fec48c-589d-48d9-bb46-b83a1a873513,Fix Dark Spot,xHGT5RD0vV7CeTRmT2gd,4.00,0.00,8000.00
084d053a-83e9-4448-9f9c-c52372af4e36,nature balance lotion,xIkeMv5Rk2wBVyGx3dWI,3.00,0.00,14000.00
703de854-820c-4e73-aee6-970cd43a2964,Neutrogena Hydro Boost 400ml,xN3inq4zCEo6eg49pdkf,6.00,0.00,15000.00
a2b6c754-4402-4b5c-8646-afdf01593050,f&w gold 2 maxitone,xUBSa0cMyGscyO1aScc9,2.00,0.00,23000.00
e02fcc84-47d5-495a-adb0-1992d57b1990,Premium Toner,xc3E6ap5Mucy1iHREe2O,2.00,0.00,20000.00
08da574c-c11a-4b1f-86c9-fec5364c377a,Eucerin,xh6hF9GnBcU3ja5tzVAM,2.00,0.00,25000.00
75a31d63-9e8a-49e0-b132-da0035e46d52,Wild Secret,y2UyAhyoim39DVJNH9Ml,6.00,0.00,3000.00
ae82bd35-11db-4383-bd67-39ad9a8c30fb,Alpha Nicol Perfume,y2XnzbErcCmAE9Xs2SXZ,6.00,0.00,4000.00
9d7fc93f-1bda-48d4-9fc2-0b0ffb7b27ee,epic foundation,yAvsFoY8KShArWqBgeDQ,1.00,0.00,10000.00
d3d121dc-648c-4a25-ae1b-3e735f7ce7da,U By Kotex,yFapwWBqCjNBnAAsc0KU,5.00,0.00,1500.00
b889f858-7ad2-4810-a939-b60b04e95c8c,Sadoer Collagen Firming Senes 80ml,yGfPxJuVzBwHnJMXLLtM,2.00,0.00,8000.00
6772acea-bb75-4031-87de-fe55230520ce,Half Cast Facial Cream,yS4jte6zywaR7v2IwkQq,5.00,5000.00,9000.00
2a7841ec-ad95-4dec-b7c1-358b4e36afc8,lait glutathione secret,yY0nB5tlw1PuiwRX3poW,1.00,0.00,11000.00
b5d6fd73-f8c4-4f93-a0f5-f93694f025f7,Warmkiss,ydvuPh00WSZ865EOZY1K,0.00,3000.00,0.00
13cd2309-d7a1-48f3-b86c-b15101f00374,St Ives Fresh Peach,yhl03HB589sB81LDBJDt,0.00,6250.00,0.00
97ba7a57-930b-4ac4-a118-cf215d7b18d4,cetaphil baby wash,z1XiQVpl4JyLShSR9bNG,8.00,9000.00,0.00
071dc6fb-5bc5-4c28-a4a0-db50d3f4e853,Black Opium,zF0BB042hVSiA9KOH8mY,5.00,10000.00,0.00
337b86fd-501a-4fb8-b68e-05cff547379e,Dove Purely Pampering Wash,zKyOkwrZz5SyiNqQFvjt,0.00,0.00,9000.00
4afc3bd2-a49d-4b69-a5f0-51286e8c5383,5d Oil,zMimJemmbbo9sN2HmeIU,0.00,0.00,15000.00
2ce3d3a0-1749-4631-b86c-b96c3f4b8f3f,Gillette,zOXUr734Nn4j6RjQKRpb,0.00,0.00,3500.00
60645646-7926-4485-b9d8-1031abc472f3,omilato foundation,zPllfSVJIyDJNkyj0vxz,1.00,7000.00,0.00
2fab3d24-595f-49b1-a9a0-ed42243571e6,zaron papaya wash,zzXUIxc0eTxseZcud2WM,2.00,0.00,14000.00
